wandb: Currently logged in as: jaivdoshi. Use `wandb login --relogin` to force relogin
wandb: wandb version 0.16.0 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.15.12
wandb: Run data is saved locally in /home/jaiv/modified_dqn_pong/wandb/run-20231115_110256-9mhhqqki
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run BLOCKER_HA_LOSS
wandb: ⭐️ View project at https://wandb.ai/jaivdoshi/modified_hirl
wandb: 🚀 View run at https://wandb.ai/jaivdoshi/modified_hirl/runs/9mhhqqki
A.L.E: Arcade Learning Environment (version 0.8.1+53f58b7)
[Powered by Stella]
877 0 rew:-2319 mean_rew:nan fps:773, eps:0.99, loss:nan catastrophes:23
80827 93 rew:-321 mean_rew:-1112.78 fps:72, eps:0.19, loss:31.7679 catastrophes:3
81751 94 rew:-1319 mean_rew:-1067.80 fps:69, eps:0.18, loss:29.1756 catastrophes:13
82768 95 rew:-518 mean_rew:-1060.30 fps:70, eps:0.17, loss:32.2523 catastrophes:5
83554 96 rew:-420 mean_rew:-1025.25 fps:69, eps:0.16, loss:31.1310 catastrophes:4
84342 97 rew:-821 mean_rew:-1000.23 fps:71, eps:0.16, loss:28.7719 catastrophes:8
85128 98 rew:-421 mean_rew:-972.77 fps:69, eps:0.15, loss:35.3506 catastrophes:4
86031 99 rew:-920 mean_rew:-940.33 fps:69, eps:0.14, loss:28.0102 catastrophes:9
86896 100 rew:-320 mean_rew:-905.30 fps:68, eps:0.13, loss:28.4909 catastrophes:3
87686 101 rew:-121 mean_rew:-862.77 fps:68, eps:0.12, loss:25.7996 catastrophes:1
88473 102 rew:-321 mean_rew:-830.27 fps:68, eps:0.12, loss:22.5462 catastrophes:3
89232 103 rew:-321 mean_rew:-805.30 fps:69, eps:0.11, loss:20.4099 catastrophes:3
89994 104 rew:-21 mean_rew:-780.33 fps:68, eps:0.10, loss:20.8606 catastrophes:0
90826 105 rew:-320 mean_rew:-730.35 fps:69, eps:0.09, loss:21.0429 catastrophes:3
91585 106 rew:-321 mean_rew:-700.35 fps:70, eps:0.08, loss:20.6447 catastrophes:3
92559 107 rew:-219 mean_rew:-692.85 fps:68, eps:0.07, loss:17.9139 catastrophes:2
93321 108 rew:-21 mean_rew:-687.83 fps:67, eps:0.07, loss:15.4438 catastrophes:0
94326 109 rew:-119 mean_rew:-667.85 fps:71, eps:0.06, loss:13.7329 catastrophes:1
95088 110 rew:-21 mean_rew:-630.30 fps:69, eps:0.05, loss:12.8867 catastrophes:0
95849 111 rew:-121 mean_rew:-605.30 fps:68, eps:0.04, loss:12.1024 catastrophes:1
96689 112 rew:-20 mean_rew:-600.30 fps:68, eps:0.03, loss:9.6086 catastrophes:0
97451 113 rew:-21 mean_rew:-580.30 fps:67, eps:0.03, loss:9.5013 catastrophes:0
98213 114 rew:-21 mean_rew:-560.30 fps:67, eps:0.02, loss:8.1618 catastrophes:0
98975 115 rew:-21 mean_rew:-542.83 fps:71, eps:0.02, loss:6.5127 catastrophes:0
99735 116 rew:-221 mean_rew:-507.82 fps:69, eps:0.02, loss:6.9789 catastrophes:2
100526 117 rew:-21 mean_rew:-495.32 fps:71, eps:0.02, loss:5.0093 catastrophes:0
101423 118 rew:-20 mean_rew:-472.82 fps:69, eps:0.02, loss:5.8835 catastrophes:0
102185 119 rew:-21 mean_rew:-460.38 fps:67, eps:0.02, loss:4.9239 catastrophes:0
102945 120 rew:-221 mean_rew:-427.93 fps:67, eps:0.02, loss:7.4577 catastrophes:2
103706 121 rew:-121 mean_rew:-422.95 fps:69, eps:0.02, loss:7.3324 catastrophes:1
104496 122 rew:-21 mean_rew:-400.50 fps:69, eps:0.02, loss:6.1168 catastrophes:0
105258 123 rew:-21 mean_rew:-380.50 fps:69, eps:0.02, loss:4.6610 catastrophes:0
106020 124 rew:-21 mean_rew:-353.02 fps:67, eps:0.02, loss:3.9509 catastrophes:0
106967 125 rew:-19 mean_rew:-338.05 fps:67, eps:0.02, loss:4.6666 catastrophes:0
107805 126 rew:-21 mean_rew:-305.50 fps:68, eps:0.02, loss:2.7681 catastrophes:0
108567 127 rew:-21 mean_rew:-285.52 fps:67, eps:0.02, loss:3.5055 catastrophes:0
109468 128 rew:-20 mean_rew:-273.02 fps:68, eps:0.02, loss:2.2854 catastrophes:0
110230 129 rew:-21 mean_rew:-265.55 fps:71, eps:0.02, loss:2.6227 catastrophes:0
110992 130 rew:-21 mean_rew:-250.55 fps:66, eps:0.02, loss:1.7963 catastrophes:0
111782 131 rew:-21 mean_rew:-235.55 fps:67, eps:0.02, loss:2.5025 catastrophes:0
112544 132 rew:-21 mean_rew:-225.55 fps:70, eps:0.02, loss:2.2771 catastrophes:0
113366 133 rew:-21 mean_rew:-198.05 fps:68, eps:0.02, loss:1.4248 catastrophes:0
114156 134 rew:-21 mean_rew:-190.55 fps:69, eps:0.02, loss:1.6389 catastrophes:0
114917 135 rew:-121 mean_rew:-158.10 fps:68, eps:0.02, loss:2.0859 catastrophes:1
115679 136 rew:-21 mean_rew:-148.18 fps:67, eps:0.02, loss:1.2596 catastrophes:0
116441 137 rew:-21 mean_rew:-138.20 fps:67, eps:0.02, loss:2.1480 catastrophes:0
